Wavelength,n_0.8,n_0.9,n_1.0,n_1.1,n_1.2,n_1.3,n_1.4,n_1.5,n_1.6,n_1.7,n_1.8,n_1.9,n_2.0,n_2.1,n_2.2,n_2.3,n_2.4
1717,0.022941363592812427,0.02377457017675601,0.024853106601563077,0.026175300856164804,0.027729372287030297,0.029497640939881734,0.03145955082454032,0.033593685296041925,0.03587902744864249,0.03829569324316898,0.04082531336310294,0.043451189911169266,0.04615831435134426,0.048933304106329824,0.05176429502626922,0.05464081328601354,0.05755364121618971
1718,0.022899734615044968,0.02371810352420487,0.02477944006703093,0.02608261697985341,0.027616375972095826,0.029363493517414855,0.03130379083914553,0.033416151555817925,0.03567979109470311,0.03807500086467681,0.0405835408802212,0.04318880597994766,0.045875851761929036,0.04863133768743444,0.051443424743452745,0.054301651433340176,0.05719680280593093
1719,0.02287664671637919,0.02368583158210518,0.02473650422984333,0.02602787432592097,0.027549008168408065,0.029282966797579794,0.03120980726187485,0.033308601361539035,0.03555871048198661,0.03794053653056958,0.04043592120598436,0.043028318120082745,0.045702823704494216,0.04844612437062287,0.051246397416651907,0.05409318957965914,0.0569772880690371
1720,0.022846381478719174,0.02364086705488928,0.02467444243944022,0.025946856220073186,0.027447696308715505,0.02916048258505053,0.03106565339755579,0.03314258557081401,0.03537087764672215,0.03773111152688625,0.040205262345153155,0.04277688005259288,0.04543112831903575,0.048154738232553694,0.05093591444780266,0.05376421788333829,0.05663044000370358
1721,0.022825190530662422,0.02361183043269893,0.024636268116952905,0.025898539024480787,0.027388510071455718,0.02908994739405203,0.030983494530096127,0.03304869283035566,0.03526526903782939,0.0376139025729257,0.04007664104103827,0.04263708687032156,0.04528044049560057,0.047993457568989914,0.050764357927785324,0.053582710525299816,0.056439309465926034
1722,0.022789724823353796,0.023565909534716975,0.02457815744714288,0.025826885252457327,0.027302332217813953,0.0289885940515855,0.03086658951021784,0.03291608104495987,0.035116967993181064,0.03745006130135741,0.03989750651269606,0.04244297713856183,0.04507172356447222,0.04777053496158188,0.05052765203550832,0.0533326549562778,0.0561763417500198
1723,0.022767368911384145,0.023534726362664415,0.024536666205638494,0.025773927026264368,0.02723706367797886,0.028910451973750036,0.03077524511581916,0.032811394291023144,0.034998946463880624,0.03731882531725828,0.039753260538107606,0.04228598688164236,0.04490229792833319,0.047589011989059855,0.050334388071621945,0.05312801636682221,0.055960698651412996
1724,0.02273440858873923,0.023493144809541334,0.024485008537150472,0.025711051522967175,0.027162136976794794,0.028822915181176655,0.030674769570612635,0.03269783701887996,0.03487230997990589,0.03717922342727575,0.03960089026176083,0.0421211059313627,0.04472520693535024,0.047400040645199926,0.05013388443096202,0.05291633866080237,0.055738209083854365
1725,0.022711724464724862,0.02346128978398271,0.024442417352709623,0.02565649231292039,0.027094707284961855,0.02874200650994113,0.030580020529256628,0.03258908590192571,0.034749551838125024,0.037042573460333704,0.039450553707236886,0.041957353872586894,0.04454835717979511,0.047210442793950994,0.04993190833577519,0.052702365579612616,0.05551262496465262
1726,0.02268666728436107,0.023425149079924143,0.024393281836166944,0.025592852932841213,0.027015454235825808,0.028646387388622248,0.03046758412976635,0.03245962495325094,0.03460305096514853,0.0368791646851413,0.03927047976726589,0.041760938694578156,0.04433598250340559,0.04698252989036862,0.049688903852348226,0.05244473067642104,0.05524082705125052
1727,0.022672913122830395,0.023409164119353742,0.024374681648227307,0.025571333373947267,0.026990791217344923,0.02861842868224783,0.030436238180830782,0.03242484941629055,0.034564842251759896,0.03683754900772445,0.039225505745000444,0.04171267139493347,0.04428449872025526,0.04692791444831927,0.049631246743134634,0.05238412485980629,0.05517736678120436
1728,0.02265204167295555,0.023380437818280392,0.024336731277992164,0.025523073849178235,0.02693142106006623,0.028547401265720723,0.030353222293451068,0.0323296887586619,0.034457518454606886,0.03671814990402061,0.03909419914821944,0.041569683946976015,0.04413009911276986,0.04676240027752659,0.04945493431367082,0.05219734134584487,0.05498044425255428
1729,0.022633216168593293,0.023355346004174802,0.02430427386695307,0.0254823777097404,0.026881839591065066,0.028488491906546322,0.030284715266677763,0.03225145480393406,0.034369539281014834,0.036620492788761935,0.0389869959102695,0.041453113963558726,0.04400437583159617,0.04662776063840347,0.04931163053463996,0.05204563460155577,0.054820599851192156
1730,0.02261325868265495,0.023328196901498656,0.024268662547347147,0.025437292795095046,0.02682653018037152,0.028422442227926507,0.03020760900272636,0.032163138090746765,0.034269986731135384,0.03650977822538125,0.03886526810526187,0.04132057701534783,0.04386127356407496,0.046474364351956905,0.04914822948512759,0.05187252866480813,0.054638093920026956
1731,0.02260040870049617,0.023313802242964143,0.024252451755054333,0.025419049493346155,0.02680609358280225,0.02839970184589568,0.030182497076675762,0.03213562169812724,0.03424006051968039,0.03647745814369957,0.03883058619966837,0.04128357721848886,0.043822008344682584,0.046432892083352814,0.04910461239915198,0.05182683127505446,0.05459038181728221
1732,0.02258264194466344,0.023290558843014654,0.024222757241179862,0.02538212624067095,0.026761362570588216,0.028346763815736184,0.03012110557757094,0.032065654961742025,0.03416149554608219,0.03639034832787523,0.038735042749806714,0.04117975410515813,0.043710090318402096,0.046313085255198776,0.04897713691045395,0.05169191564296722,0.05444825861039002
1733,0.022556882419720606,0.02326164151037252,0.02419012250579209,0.025345326914799494,0.026720065348058406,0.02830073870188817,0.03007021052541407,0.032009819757687075,0.03410070692279782,0.03632463709031844,0.03866447307125498,0.0411044148502736,0.04363008813108751,0.04622853912240875,0.048888173930094085,0.05159866775834722,0.05435086011215144
1734,0.02253617449583037,0.023233059110573464,0.02415224907774164,0.025297028473735984,0.026660494346305835,0.02822930769333519,0.029986553733330003,0.031913752683279714,0.033992188973225826,0.036203739218999074,0.03853135084114554,0.04095928657377852,0.04347321743673868,0.04606022122853426,0.048708724946039866,0.05140841641850193,0.05415014144359135
1735,0.02252030154143174,0.023213180529178156,0.02412764157007492,0.025267111902427634,0.026624834217684436,0.028187602066515653,0.02993861382449886,0.03185948237500519,0.033931565801485084,0.0361367978787684,0.038458169436505305,0.040879975446418304,0.0433879102478399,0.04596906793064459,0.048611886300433615,0.05130605975567023,0.05404243741263666
1736,0.02250933466310007,0.023202161247580462,0.02411656361309391,0.025255970211237502,0.026613625128315013,0.02817632324574821,0.029927264096376676,0.031848061514615486,0.03392007433486349,0.03612523690592842,0.03844654048286973,0.04086828034213527,0.04337615103194887,0.04595724677625816,0.04860000545713506,0.051294121505727,0.05403044403814359
1737,0.02248916647214645,0.023174496988233054,0.024080038842279085,0.025209488513218963,0.02655636344495177,0.028107707755373555,0.02984693406120469,0.03175583092891627,0.033815896253411123,0.036009172444919725,0.03831873294379846,0.04072893416363003,0.043225514969566,0.045795600633755484,0.04842764972537418,0.05111136934276715,0.053837615113445265
1738,0.022468839368280445,0.02314650982212549,0.024042986489924183,0.025162239097605687,0.026498064887158012,0.028037763765349655,0.029764967487990693,0.0316616446385075,0.033709436614229364,0.035890497520633856,0.03818798589403529,0.04058632157466369,0.043071289514533456,0.045630047377116366,0.04825107541573693,0.05092409411513246,0.05363996611211468
1739,0.02245363874475875,0.023127800993646284,0.0240201239748098,0.02513470197303759,0.026465460247908024,0.02799981600582407,0.02972150166253999,0.03161256860243368,0.03365472430673666,0.03583017437505294,0.03812211661959495,0.04051500019152016,0.042994631372105435,0.0455481828444632,0.04816414494471835,0.050832244411483464,0.05354334719042961
1740,0.022431597605200918,0.023096640049215786,0.023978149285102904,0.025080543733770846,0.026398082681040155,0.027918489991333822,0.02962576166516275,0.031502166226279035,0.03352958470324728,0.035690358125948576,0.037967787767573404,0.040346400133002266,0.04281205792159351,0.045351973666263305,0.04795466457522708,0.05060987418261842,0.053308477470005666
1741,0.02241240938428188,0.02307063214667965,0.02394404538600044,0.025037309049342614,0.02634493246715219,0.02785486974751559,0.029551315245544427,0.03141670120250482,0.03343303972682327,0.035582774313942626,0.037849284655069655,0.04021715600256456,0.04267229400657605,0.045201941632992404,0.047794636705621785,0.050440135741917164,0.05312932082177958
1742,0.022392546858836165,0.023043362092273114,0.023907970991689006,0.024991295198219975,0.026288116049600678,0.027786638778411983,0.029471274521065953,0.03132463475401676,0.0333288753174531,0.03546655223779742,0.037721131468524516,0.04007726300474968,0.042520899935252966,0.045039318935725124,0.04762108076022968,0.050255956466543655,0.05293483619796714
1743,0.02236473134935251,0.023010541960257667,0.023869200457548336,0.024945804020852627,0.026235317323172105,0.027726115340025677,0.0294027560325726,0.031247972465328074,0.03324401811489676,0.03537352554551328,0.037620019454665754,0.03996819398510155,0.04240403462293604,0.0449148411095236,0.04748918993097477,0.050116862164279005,0.05278875355789053
1744,0.022339998855126268,0.022974273597388812,0.02381918626493275,0.024880239543522267,0.026152823085563555,0.027625706346403173,0.029283789241443852,0.031110088569616993,0.03308708608295358,0.035197593641733485,0.0374252738473651,0.039754924732742704,0.04217260824915868,0.04466567879054823,0.04722275032813763,0.049833628030580834,0.05248922137301524
1745,0.022316143796229274,0.022939535756672094,0.023771456418981936,0.024817789090904218,0.02607432505922203,0.027530208228883846,0.029170664190574354,0.030978980730156074,0.032937858176676126,0.03503028049569666,0.037240043002833526,0.039552043996283086,0.041952419473706815,0.04442857698161478,0.046969167169170364,0.04956401900658565,0.052204055787026624
1746,0.02229311966314736,0.02290625551911995,0.02372591024868317,0.024758324039644238,0.02599966727343276,0.027439438791669213,0.029063173880300833,0.030854418709470588,0.032796082528460946,0.034871314193107905,0.03706403647951921,0.039359244240262464,0.041743145004024054,0.044203197870338724,0.04672808926117913,0.049307671564564205,0.05193288189516007
1747,0.02227236569339905,0.02287711105249152,0.023686715240196797,0.024707708934536967,0.025936572983269804,0.027363098032406868,0.028973074715599803,0.03075026275861129,0.032677744459771084,0.034738805539990224,0.03691747479970666,0.03919882759618626,0.04156913126287839,0.04401588815045452,0.04652781483624358,0.04909478359465758,0.05170774343822224
1748,0.02224819773406624,0.022841576212445987,0.023637539732563457,0.024643010645859734,0.025854891107041287,0.027263369360669847,0.028854585036533327,0.030612590490531295,0.03252070569950244,0.03456240478888112,0.03672186284717243,0.03898426659001382,0.04133596632051408,0.04376452461613397,0.04625870025844023,0.048808393570368605,0.05140457058216041
1749,0.02222534858598426,0.02280841238350887,0.023591973981689267,0.024583308910207144,0.025779702079945604,0.027171704641160536,0.028745775877700788,0.03048623694726377,0.03237662671730652,0.034400593255590646,0.03654244705106014,0.03878747817252565,0.04112211417288773,0.04353397392593996,0.046011855874148584,0.048545686911378706,0.05112644941964548
1750,0.02220293095869091,0.022775981560618122,0.023547481352184072,0.024525046593598873,0.025706334145766074,0.027082249400597547,0.02863956470354764,0.030362865195470053,0.032235905239880604,0.03424250455199021,0.03636710755375132,0.03859510681050501,0.0409130067119624,0.04330848233252852,0.045770371902758504,0.04828862916778595,0.05085425324369619
1751,0.02217856768393393,0.02273982735996173,0.023497094490732794,0.0244583838328796,0.025621790734603547,0.02697864024802668,0.02851607694173833,0.03021900076841941,0.032071423768683265,0.034057371427071784,0.03616144913793189,0.03836917299817018,0.04066714029805633,0.04304309432756586,0.04548592186237359,0.04798560965888532,0.0505331776733109
1752,0.02215226259860924,0.022699911642218386,0.02344070937298257,0.024383126568897115,0.025525765255353595,0.026860438272827036,0.028374724720791014,0.030053893373327086,0.031882259113033586,0.03384408998759822,0.03592418172198238,0.03810819694726823,0.04038284355907369,0.04273594642752698,0.04515645072681211,0.047634383264831666,0.05016078964212227
1753,0.02213050406616941,0.02266847012617486,0.023397525247527865,0.02432646165817235,0.025454241942910724,0.026773028028388417,0.02827071126828051,0.029932826361266002,0.03174390718832102,0.03368839769334348,0.03575123200461343,0.03791817962329135,0.04017602937999625,0.042512666080375974,0.04491707802699992,0.047379321827176614,0.04989046239287591
1754,0.022110970652132526,0.02264118183270444,0.023360816797121896,0.024278923324546158,0.025394752768067113,0.026700747855484545,0.02818505190774289,0.029833414755543068,0.031630547847157915,0.03356103804654231,0.03560993217409099,0.03776308694052771,0.040007357386269066,0.042330677493822584,0.04472207108827042,0.04717161945410912,0.049670403633712036
1755,0.02208881869733979,0.02260886277453081,0.023316124229745924,0.024219983516243403,0.025320070762040004,0.026609198674644518,0.028075843646462678,0.02970604064259108,0.031484737007894614,0.03339670989132956,0.03542715648079534,0.03756205012127421,0.03978833463126872,0.04209401013609816,0.04446814842774238,0.046900864297610576,0.04938326088133566
1756,0.022064346074016482,0.022572026370396764,0.02326420553578193,0.024150664591607075,0.025231494340576983,0.026499960108365427,0.027944947473707123,0.029552842891838214,0.03130888537076643,0.03319808798540644,0.03520583487354741,0.03731824481093587,0.039522372670663504,0.041806301634326644,0.044159164019646556,0.04657111718273395,0.04903329261802412
1757,0.022041409742723513,0.022538021361941846,0.02321666512540946,0.024087476560846567,0.02515095871024336,0.02640078450903709,0.027826209704519062,0.02941393988358934,0.03114947970572597,0.03301805776328775,0.035005229466820956,0.03709724722968014,0.03928126831435762,0.041545452778286536,0.04387898923754194,0.0462720749071787,0.04871586811056633
1758,0.02202134062478229,0.022509445623757684,0.023177665716330377,0.024036406014437302,0.025086486126716115,0.026321893732754578,0.027732171529970265,0.029304273263132365,0.031023910720397507,0.03287648095197947,0.03484767356936562,0.03692384596252735,0.039092236047260726,0.0413410646329416,0.04365956500568002,0.04603796617929063,0.04846744805577734
1759,0.022001601674245263,0.022481448499948417,0.023139530878890223,0.02398651321559841,0.025023522234373798,0.0262448524401693,0.02764032721412672,0.029197143698137567,0.030901217311785877,0.03273811107698091,0.03469364710495729,0.0367542866578248,0.03890734764656435,0.04114111130365718,0.04344485549602188,0.0458088411187031,0.04822426985549402
1760,0.02197964640657023,0.022449093933359074,0.023094383045507243,0.023926501247989302,0.02494696174185508,0.026150447264281534,0.027527137721075817,0.02906454036565164,0.030748830750868126,0.03256578443980217,0.03450139362466992,0.03654225322794883,0.03867578437140654,0.04089034648654531,0.04317527535556869,0.045520873499764164,0.047918371252508855
1761,0.02195956625999959,0.022420301582719723,0.02305485003001959,0.02387446651977154,0.02488098758186107,0.026069422665926614,0.027430252934963373,0.028951248526841136,0.030618806121923584,0.03241888241227228,0.03433761488980595,0.036361712949427,0.03847868634718761,0.04067696187877273,0.04294592540720902,0.045275915629341495,0.04765818795650926
1762,0.02194358073865218,0.02239944181075883,0.023027972682404807,0.023840576357021973,0.024839269919385062,0.026019246077813685,0.02737115549057259,0.028882916552242694,0.030541050901688082,0.03233161777329436,0.03424083706160992,0.036255483196965976,0.03836311638762234,0.04055220185750947,0.0428121541137583,0.04513333261507327,0.04750700723586181
1763,0.021925935257355905,0.02237531248384107,0.022995827248514258,0.023799078163073948,0.024787322375232894,0.025955997117528593,0.027295979766721063,0.028795387414360163,0.0304409094524794,0.032218742987079316,0.0341152188707054,0.036117199239289376,0.03821231245152184,0.040389075736867806,0.042636942454715825,0.044946300307564274,0.047308438926947256
1764,0.021906333179114362,0.02234730372835307,0.02295740612565105,0.023748490034613226,0.024723123512702477,0.025877062015283794,0.027201478954245503,0.02868475154700164,0.030313789292368463,0.032074970564615786,0.03395477238614434,0.035940172662069295,0.0380188899005917,0.040179510291251504,0.04241153886278979,0.04470540102074816,0.04705241291059291
1765,0.021888962508208237,0.022323627781730526,0.022925907239524534,0.02370783665488327,0.02467221681718008,0.02581504259661689,0.02712771089313741,0.028598795827220688,0.03021537388461866,0.0319639612420256,0.03383114625911442,0.035803995196050944,0.037870295507644675,0.040018686249003295,0.04223871217114138,0.04452082776973736,0.04685636975020386
1766,0.021873379603247846,0.022303444111631526,0.022900008347585744,0.023675242603560284,0.024632117171712473,0.02576680197447513,0.027070857748253806,0.028533003253294602,0.03014043784874461,0.031879779265553694,0.03373769803392467,0.03570132571868644,0.037758500813529924,0.03989790157641135,0.04210910227573668,0.04438257908085042,0.04670968407102544
1767,0.021858719000756283,0.02228506318823612,0.022877001541675622,0.023646812312281162,0.02459760264586228,0.025725684230507067,0.027022750755996083,0.028477638541959092,0.03007764694737879,0.0318094764503314,0.03365986460940548,0.03561599631996375,0.03766575180583598,0.03979784142043233,0.04200186363617681,0.04426831243007351,0.046588552547472684
1768,0.021841525666832222,0.022261650356217768,0.022845844311671675,0.023606565038164225,0.024547148372413778,0.025664143698129988,0.026949468139555174,0.0283921559380186,0.029979675071274376,0.03169886574093155,0.03353657883989477,0.03548008956008343,0.0375173488833455,0.03963712167316268,0.04182904758900999,0.04408365098479137,0.04639231828451545
1769,0.021826928221237333,0.02224335757030835,0.022822945201051922,0.023578254033408286,0.02451275544699784,0.025623140251695285,0.026901458852080232,0.02833686378048066,0.029916923955213212,0.03162856334129945,0.03345870086719679,0.035394666003912466,0.03742445232771574,0.03953685756725942,0.04172154626031782,0.04396906115185242,0.046270801831847154
1770,0.021812045763325273,0.022224483494203598,0.022799090416198722,0.02354854256014187,0.0244764575626253,0.02557967927177789,0.02685040259012172,0.02827790848529141,0.029849875608147853,0.03155331908432715,0.03337523196449257,0.03530300291740842,0.03732467202552981,0.039429072945530795,0.041605897451758016,0.04384570846043646,0.0461399200376694
1771,0.021800301381452895,0.022211842257208826,0.02278533091717061,0.02353346837204723,0.024459904842968727,0.025561518399647962,0.02683053632484998,0.02825626840791356,0.029826417950423748,0.031528020574052865,0.033348086006770195,0.03527401624543936,0.03729386184977959,0.0393964645758231,0.04157152234226237,0.04380960261956419,0.046102122745703855
1772,0.021790155453604562,0.022202379729417274,0.022776724009483083,0.023525869544390978,0.024453441155620377,0.025556290380222564,0.026826619460288026,0.028253715926977948,0.029825264059171568,0.03152828366802578,0.033349771618419274,0.03527711962666076,0.03729837016891393,0.03940235874959281,0.04157877854165907,0.04381819349459109,0.04611201841312349
1773,0.02177340620865352,0.0221797623214685,0.02274677361758745,0.023487286241620366,0.024405139811943272,0.02549741146505273,0.02675651699149708,0.028171934104545347,0.029731509840188814,0.031422399422675266,0.03323170997740326,0.035146921406128614,0.037156145568513335,0.0392482716604088,0.04141303363757274,0.04364102572719521,0.04592368453490619
1774,0.021761096358980245,0.022165982048685463,0.022731155565600968,0.023469503773997726,0.024384919803494744,0.02547453721512798,0.02673082533897346,0.028143309652172703,0.029699878123010205,0.03138772007114559,0.03319397041385464,0.03510613130337737,0.037112332124078995,0.03920147564824273,0.04136330615716959,0.04358842555584562,0.045868275989528515
1775,0.021747189973036117,0.022149007418336187,0.022710341733100808,0.023444164812072947,0.024354481697899482,0.0254385440779673,0.02668893345997703,0.028095275467659223,0.02964554394708569,0.03132699979533865,0.03312683630940576,0.035032602410435605,0.03703246434358899,0.03911535345937606,0.0412710357942505,0.04349012944850741,0.04576408827080578
1776,0.02173400959607547,0.02213347533859649,0.02269186536356698,0.023422216288607908,0.02432861876963982,0.02540841507495375,0.026654272862834647,0.028055894755824238,0.02960132069015258,0.03127786669339363,0.03307277106268349,0.03497361879700033,0.03696860459865924,0.03904668190014734,0.04119763356465174,0.04341209023434308,0.04568151483596194
1777,0.021724743236460325,0.02212577136156458,0.022686120854642954,0.023418784688167184,0.024327796115476405,0.025410436792813348,0.02665931678347761,0.028064087257041948,0.029612743996505757,0.03129256620168164,0.03309076210930903,0.034994892616569385,0.0369931334124956,0.039074423172829484,0.04122853351271513,0.04344608668713444,0.04571853954839212
1778,0.021713276888832615,0.022113664431016953,0.02267321332152879,0.023404933867306958,0.02431288240914344,0.025394365090638707,0.026642015292391834,0.02804550503790316,0.02959284801654239,0.031271338368504015,0.0330681965271229,0.03497099316842597,0.03696791169464052,0.039047896766320866,0.041200724558488666,0.043417020724091065,0.0456882445740867
1779,0.021699653766099582,0.02209723701189429,0.022653273012972763,0.023380849075783965,0.02428412362823782,0.025360510951456534,0.026602747357058264,0.02800059692308768,0.029542152394244934,0.03121477388855511,0.03300573571877511,0.03490265177780608,0.03689373957300532,0.03896797024413727,0.041115140156686415,0.04332589002466275,0.04559169007212894
1780,0.021687597858740987,0.02208394286137383,0.02263842794767782,0.023364174052644047,0.024265384465081894,0.025339521111352552,0.02657936572523038,0.027974723051650437,0.029513720789186862,0.031183748248372573,0.03297210359660889,0.03486641987225021,0.036854929700678225,0.038926615966836914,0.041071283998433926,0.043279581200678985,0.04554298265150523
1781,0.021674215118896566,0.02206798340529583,0.02261923741417654,0.023341168218798496,0.024238072733270073,0.02530751238220963,0.02654236380901431,0.0279325167765595,0.029466172093891768,0.031130780160805654,0.03291368908800633,0.034802572018094606,0.03678569326186355,0.03885206033603697,0.04099149737773788,0.043194665848433,0.04545305103540818
1782,0.021661137734345748,0.02205262927836007,0.022601026695449954,0.02331958266221254,0.024212676695334917,0.02527795818944268,0.026508387815582925,0.02789393068403967,0.02942285245319366,0.031082657749943714,0.032860739049288906,0.03474480514281304,0.03672314852694239,0.0387847986466862,0.0409195963992788,0.04311821578488413,0.045372151211167285
1783,0.021657482042638634,0.02204527752498787,0.022589030770976723,0.023302094464712247,0.02418898255593716,0.02524748782449551,0.02647070805838233,0.027848731438860946,0.029369929638972468,0.031021896006524455,0.03279209565797266,0.03466829580287764,0.03663883516497054,0.03869277918822862,0.04081999631526238,0.043011181182339625,0.04525784323504762
1784,0.021644041110833998,0.022029175528718508,0.02256958402788277,0.023278690379377086,0.024161104861685396,0.025214723361810278,0.02643274248066097,0.02780533922840902,0.02932096189140864,0.0309672680016684,0.032731775278629,0.03460229327481289,0.03656719425289737,0.03861556980180341,0.04073730839289549,0.04292311968852772,0.045164524104121216
1785,0.0216279196652226,0.02200765102399904,0.022541258827754186,0.02324231024694105,0.024115611085899432,0.025159267155109615,0.026366676647781428,0.027728198084799663,0.029232436511618064,0.030867180945943283,0.03262005699074787,0.034478961138162866,0.03643233459523237,0.0384693227653504,0.04057985540694142,0.042754673213568364,0.04498531930914462
1786,0.02161439687640696,0.02199135821163461,0.022521476347601876,0.02321839106331745,0.024087008044277287,0.02512554076481744,0.02632749106858949,0.02768331097479762,0.0291816863993388,0.03081047428164826,0.03255735602239258,0.03441027313280838,0.03635770256448519,0.03838881765812986,0.040493569638331416,0.04266271536197992,0.044887809809129986
1787,0.021599875398350843,0.021973031136562304,0.022498349859264768,0.023189570436894433,0.024051735651324926,0.025083207157872923,0.02627762971178694,0.027625584421569368,0.029115868984332455,0.03073643431756204,0.03247503909820957,0.03431968724458663,0.0362589053067512,0.03828190543165579,0.04037866869748602,0.042539974472899277,0.04475739428214765
1788,0.021599875398350846,0.021973031136562304,0.022498349859264768,0.023189570436894437,0.02405173565132493,0.025083207157872926,0.02627762971178694,0.02762558442156937,0.029115868984332455,0.03073643431756204,0.03247503909820957,0.03431968724458663,0.036258905306751216,0.03828190543165579,0.04037866869748602,0.042539974472899277,0.04475739428214767
1789,0.021588485065388612,0.02196104422225464,0.02248561158650704,0.023175941146402607,0.024037096890180222,0.0250674635147247,0.026260708060975056,0.027607431805148158,0.029096449931809702,0.03071572807666206,0.032453037030359774,0.03429639050226169,0.03623432283021442,0.03825605225941264,0.040351564563586434,0.042511642655805676,0.04472786066846999
1790,0.02157558362312148,0.021945987665839835,0.02246783509520249,0.0231549353384623,0.02401242973500431,0.025038786897416072,0.026227754984899862,0.027570008670094296,0.02905442678015668,0.030669028520931965,0.03240162878117385,0.03424027692121501,0.03617353564372642,0.0381906454128503,0.04028160911810315,0.0424372225997518,0.044649069510067294
1791,0.021565974752497774,0.02193761261481921,0.022461020196843894,0.023149974606941986,0.024009572426561532,0.025038233832973905,0.026229660218668807,0.02757448396758791,0.02906154725122954,0.03067883842778716,0.0324141469959529,0.03425550179091778,0.036191449185359346,0.03821121685141691,0.04030479782398584,0.04246298049946691,0.044677343047245806
1792,0.021554540654972962,0.0219255305220282,0.02244812145773714,0.023136106957555868,0.02399460664229375,0.025022065750855048,0.026212209934114505,0.027555693542482825,0.029041377804718275,0.030657267126220945,0.03239116421934516,0.03423110860438071,0.036165655157102815,0.03818403821162364,0.040276255935657534,0.04243310060304959,0.04464615323921709
1793,0.0215433701561978,0.021913981488810012,0.022436096021695842,0.023123516645623385,0.02398137630686145,0.025008134784586047,0.02619753182628201,0.027540234559584147,0.029025115305760022,0.030640187815450675,0.03237326249930788,0.03421238510502024,0.036146115465716395,0.03816369180074302,0.04025511527227035,0.04241118041707611,0.044623469928152255
1794,0.021532696606171194,0.021903439667853512,0.022425722342919445,0.023113343719782874,0.023971431688120715,0.024998440634375806,0.02618810513659017,0.0275310876676658,0.02901625652526748,0.030631622080535586,0.032364991966583295,0.03420440968835956,0.036138433296376365,0.03815629961476415,0.04024800873169529,0.04240435437329659,0.044616918635925366
1795,0.02152272979312104,0.021894330661303925,0.0224176985119184,0.023106609825533763,0.023966161269749316,0.024994773478426244,0.026186148457353228,0.027530919236041944,0.02901792859693861,0.030635165442876824,0.03237041973970204,0.03421172071236502,0.03614761505168978,0.0381673306845589,0.040260860846028285,0.04241899408655143,0.044633308691139024
1796,0.021511120166385584,0.021881884958636064,0.022404198556448904,0.023091858689045935,0.02394999183666242,0.024977051040862303,0.02616676966717516,0.027509809137852972,0.02899503686599547,0.03061046249410022,0.032343893065516625,0.03418337161501202,0.0361174558235433,0.038135382228993576,0.040227150701434206,0.04238355480412143,0.04459617651496829
1797,0.021502099801326544,0.021874692723534064,0.02239931672111742,0.023089721722729953,0.023950967998093313,0.024981436944877186,0.026174792763044942,0.027521634342089915,0.02901077490090785,0.03063017848239324,0.0323676146043282,0.034211095971680434,0.03614915613961658,0.03817101275156842,0.040266651125783835,0.04242685383725302,0.0446431947739254
1798,0.02150566610699086,0.021881920203387226,0.022411164150054296,0.02310705227987227,0.023974512688817635,0.02501178392780734,0.026212392424207632,0.02756681260939139,0.029063749919795642,0.030691077771457406,0.0324364911519674,0.03428794256851776,0.03623391772620982,0.038263596823479434,0.04036693636600359,0.04253469719617033,0.04475843722465235
1799,0.021496282287753313,0.021873980796636498,0.02240504785789229,0.023103099437339566,0.023973011089884914,0.02501296480614901,0.02621643258747554,0.027573839777444684,0.029073849354493392,0.0307042990719298,0.032452854616382004,0.03430744484992633,0.03625653669952441,0.03828929568284646,0.040395667021363026,0.0425664030569371,0.04479305546103206
1800,0.021485968592370206,0.021864157108668018,0.022395843641603595,0.023094630836672035,0.023965376200457935,0.025006242372999647,0.026210682775352608,0.027569106016283502,0.029070160613978713,0.030701672185314728,0.03245129645209488,0.0343069542398894,0.03625710609705648,0.0382909125574413,0.040398315014237206,0.04257006292758862,0.04479770585581518
1801,0.02147911365575487,0.021861319505312234,0.022398069014557927,0.023102857998850916,0.023980398144972406,0.02502869540498104,0.026241052624578636,0.027607742752626615,0.029117297080024553,0.03075744284321421,0.03251575500032492,0.034380089256898574,0.0363388544902649,0.038381170876489304,0.04049694882251659,0.04267691447771608,0.0449126003208851
1802,0.021470367293579377,0.021854651898700967,0.022394019879591307,0.023101911162839023,0.02398296170027305,0.025035096327227255,0.0262515400938759,0.027622495962940075,0.02913643482062882,0.030781033262763904,0.032543824714896384,0.034412631426074904,0.03637583575230133,0.0384225371766119,0.04054263023689869,0.042726829161437094,0.044966657710765724
1803,0.02147273180016101,0.02185941710050972,0.02240180518326727,0.023113271580667893,0.023998365064221018,0.02505491716615093,0.026276063513309928,0.027651926669337485,0.029170908166050717,0.03082062648551973,0.03258856741573589,0.03446251485114389,0.03643082076024659,0.038482560930895096,0.04060761174250335,0.042796673794309535,0.0450412608909769
1804,0.02146349202703322,0.021851745697694908,0.022396107516614392,0.023109910326896462,0.02399764555476507,0.02505708355863999,0.02628130144606617,0.027660369235852557,0.029182643179334618,0.030835703849455103,0.03260700598295473,0.03448430849231478,0.0364559435681475,0.038510971588436416,0.04063925713409672,0.042831491958468616,0.04507918341339189
1805,0.021455718213243227,0.021847017101928067,0.022395207154945435,0.023113538296349434,0.024006390798042655,0.025071416587004448,0.02630157957985911,0.027686848235316346,0.029215491341677804,0.030875016290641787,0.03265281791063974,0.03453660694324055,0.036514677465859416,0.03857606018057248,0.04071059696471594,0.04290896256595312,0.045162651946598964
