Wavelength,EWT_0.001,EWT_0.011,EWT_0.021,EWT_0.031,EWT_0.041
2270,0.016878837691728276,0.016743692067030712,0.01666288049158053,0.016614312751436433,0.01658499151800988
2271,0.01685637453948615,0.016725948496808012,0.01664806130606987,0.016601313160840694,0.016573128165089466
2272,0.016836450179141194,0.016709647141384787,0.01663406493620005,0.01658878484618568,0.016561535783831755
2273,0.01680488300668363,0.016682468621283336,0.01660961583803053,0.016566039214388952,0.016539856510619552
2274,0.016785595666317512,0.016666341408633812,0.016595605145943024,0.016553433877214127,0.016528178397939148
2275,0.016767273901414637,0.01665107364858902,0.016582279103871375,0.01654134270606773,0.016516872823039458
2276,0.016746751766819307,0.016634491074323063,0.016568164520634462,0.01652877727500116,0.016505281455897247
2277,0.01672839995245592,0.01661929161412251,0.016554932244046708,0.01651677530859201,0.016494050420030156
2278,0.016712581203759635,0.016605486793745846,0.016542469524669003,0.01650519864276249,0.016483054723135486
2279,0.016695781008192676,0.01659116347602328,0.016529736164693793,0.016493483394019758,0.016471990228697133
2280,0.01668081154625836,0.016577965935366118,0.01651769841463161,0.016482199886541565,0.016461194883731742
2281,0.016663274358985593,0.01656328430525947,0.01650479938554583,0.016470414965419868,0.016450107009214475
2282,0.016644429738939735,0.01654782777704947,0.016491439789573653,0.016458355807332008,0.016438855751748704
2283,0.016629394068919567,0.01653460923563645,0.01647940334346763,0.0164470834397167,0.016428074929338503
2284,0.016611073181090556,0.016519470618076095,0.016466239814639374,0.01643514713548855,0.016416901944856142
2285,0.016593997265005274,0.016505077933796485,0.016453526431832396,0.01642348434771079,0.016405896306848043
2286,0.016577610776180265,0.016491105507387055,0.016441071173464116,0.016411981273017056,0.016394990253230882
2287,0.016561825087064785,0.016477275514385433,0.016428582150954246,0.016400392005697366,0.016383995716723374
