Wavelength	MAC_ARB_098_xx4_310321_L00001.asd
2450	-1.72180928591558E-02 
2451	-1.93667940689614E-02 
2452	 1.78183062259751E-02 
2453	 6.79655028047098E-02 
2454	 0.106762905691447 
2455	 0.120745682420343 
2456	 0.127041920192086 
2457	 0.112043156299739 
2458	 7.97784761727782E-02 
2459	 8.83991682934209E-02 
2460	 7.06601671240628E-02 
2461	 5.46628015728197E-02 
2462	 6.40813346295942E-02 
2463	 4.26240890668723E-02 
2464	 5.19114763936074E-02 
2465	 5.88176852525311E-02 
2466	 6.86342523068084E-02 
2467	 0.087107047336799 
2468	 8.06228411438868E-02 
2469	 7.60582655143076E-02 
2470	 0.059649908911824 
2471	 5.37541462761137E-02 
2472	 5.67221793375382E-02 
2473	 7.35715015572674E-02 
2474	 9.69448325625912E-02 
2475	 9.25228775143615E-02 
2476	 9.63983430953502E-02 
2477	 9.88657872721928E-02 
2478	 9.08367310795042E-02 
2479	 7.72106491039411E-02 
2480	 7.66839488437201E-02 
2481	 0.10900383262637 
2482	 0.118360192558047 
2483	 0.145475261151675 
2484	 0.183337518310661 
2485	 0.132149732323576 
2486	 0.095641831252697 
2487	 8.35979908137625E-02 
2488	 3.29332809255748E-02 
2489	 2.91352381482412E-02 
2490	 4.27546308604592E-02 
2491	 5.56927836720998E-02 
2492	 9.78626972769898E-02 
2493	 0.138929512916573 
2494	 0.177471575989763 
2495	 0.181742338882831 
2496	 0.1872633669118 
2497	 0.191413111014308 
2498	 0.19793742736656 
2499	 0.240347769447232 
2500	 0.252307368951002 
