Wavelength	MCL_ARB_055_nnn_210407_L00000.asd
2443	 5.02295783258105E-02 
2444	 6.24436621222181E-02 
2445	 7.05916212034731E-02 
2446	 5.99607921475055E-02 
2447	 4.67349363568004E-02 
2448	 3.81721865125932E-02 
2449	 3.05792466131142E-02 
2450	 3.35693371970423E-02 
2451	 6.70409870639449E-02 
2452	 7.73816101856486E-02 
2453	 5.87101402382033E-02 
2454	 3.77301996889952E-02 
2455	-9.26554535097569E-03 
2456	-2.03189051985709E-02 
2457	-3.79235731690009E-03 
2458	 1.26959580758011E-02 
2459	 2.74067188926394E-02 
2460	 2.88717970802427E-02 
2461	 2.93674201183133E-02 
2462	 5.37112333432853E-03 
2463	 7.59993587181142E-03 
2464	 3.60707565325928E-02 
2465	 3.79561933668007E-02 
2466	 4.93229602896952E-02 
2467	 6.22203006748485E-02 
2468	 4.31213706638117E-02 
2469	 3.48642833176774E-02 
2470	 1.84882298591138E-02 
2471	 9.30366683210257E-03 
2472	 0.026434757299726 
2473	 2.03938551427509E-02 
2474	 4.03816982419262E-02 
2475	 0.056044930055767 
2476	 4.71693317061122E-02 
2477	 3.93000196063659E-02 
2478	 4.94795655099213E-02 
2479	 5.79358196148894E-02 
2480	 2.92541342265285E-02 
2481	 2.91066668388447E-02 
2482	 2.25689989467941E-02 
2483	-6.12058533761552E-03 
2484	-6.92467668654704E-03 
2485	 1.15547764651265E-02 
2486	-1.60523269155516E-02 
2487	-6.79894076133115E-02 
2488	-5.98633795636255E-02 
2489	-7.22139081029555E-02 
2490	-6.40398769844775E-02 
2491	-8.93888475691493E-03 
2492	-4.07319910513779E-02 
2493	-4.53669562496199E-02 
2494	-4.28971796983348E-02 
2495	-0.114576717437556 
2496	-0.114044055704677 
2497	-0.10718713949792 
2498	-0.114762480123532 
2499	-7.20218123678498E-02 
2500	-2.68673845239858E-02 
