Wavelength	MCL_ARB_055_234_210422_L00002.asd
2445	 9.57544762006688E-02 
2446	 9.09503340079051E-02 
2447	 8.75263221697441E-02 
2448	 9.06757246384473E-02 
2449	 9.89229062455613E-02 
2450	 0.114548883151446 
2451	 9.65302307566513E-02 
2452	 7.77643758883069E-02 
2453	 6.89488126372096E-02 
2454	 6.13015763484058E-02 
2455	 6.44093191414488E-02 
2456	 5.58374623024428E-02 
2457	 6.48650549871627E-02 
2458	 6.42545841880416E-02 
2459	 7.06378682409537E-02 
2460	 0.069373625151962 
2461	 2.70168421754899E-02 
2462	 5.61787537498645E-03 
2463	-3.48450877606684E-02 
2464	-5.67702437561918E-02 
2465	-4.23606711140085E-02 
2466	-3.41569002906078E-02 
2467	-1.90975701883614E-02 
2468	-4.75964313542103E-03 
2469	 1.99296624738816E-02 
2470	 3.93548992509754E-02 
2471	 6.69570456258519E-02 
2472	 8.56102418616119E-02 
2473	 9.41937941348894E-02 
2474	 0.108098623957629 
2475	 0.085358082649953 
2476	 5.48054689540279E-02 
2477	 2.67182590683038E-02 
2478	-1.52945429317102E-03 
2479	 0.015260352956789 
2480	 2.19376741918932E-02 
2481	 1.83405331946984E-02 
2482	-2.1166614394342E-03 
2483	-6.93418379817341E-02 
2484	-7.41061846999347E-02 
2485	-4.30351315474772E-02 
2486	-1.20554740562913E-02 
2487	 2.31397243967301E-02 
2488	 1.91292980497132E-02 
2489	 1.11908173006047E-03 
2490	-1.00841564536273E-02 
2491	-1.75684000480639E-03 
2492	 1.45284003767794E-02 
2493	 2.16135383998398E-02 
2494	 3.46591274188605E-02 
2495	 6.93204457921871E-02 
2496	 8.92995829172868E-02 
2497	 7.14421007492409E-02 
2498	 9.26553132259404E-02 
2499	 8.06105850526858E-02 
2500	 2.90550935305219E-02 
