Wavelength	TRI_ARB_099_221_210422_L00001.asd
1430	 0.124021162643485 
1431	 0.123236079174627 
1432	 0.122207996356867 
1433	 0.121259070677156 
1434	 0.120340777547885 
1435	 0.119674456974876 
1436	 0.119341352980492 
1437	 0.119037584520779 
1438	 0.118667730595437 
1439	 0.118154018739182 
1440	 0.117570145214872 
1441	 0.117178538667675 
1442	 0.116581258602809 
1443	 0.11610367604644 
1444	 0.115890043527807 
1445	 0.11578172231002 
1446	 0.11566251816318 
1447	 0.116042779145792 
1448	 0.115703933962897 
1449	 0.114950379481636 
1450	 0.114411405621103 
1451	 0.113425576440243 
1452	 0.113083582507057 
1453	 0.113090812404137 
1454	 0.11308945303001 
1455	 0.113540600706502 
1456	 0.113620044262298 
1457	 0.113553181975609 
1458	 0.113580977232683 
1459	 0.113394447211298 
1460	 0.113064152893397 
1461	 0.113142092166984 
1462	 0.113440060097339 
1463	 0.114133525748819 
1464	 0.114798337840106 
1465	 0.115150841612755 
1466	 0.1156089346819 
1467	 0.115797521210979 
1468	 0.115891866002989 
1469	 0.116074997283764 
1470	 0.116496613958318 
1471	 0.116870676954763 
